timestamp,current_demand,current_supply,supply_capacity,supply_reserve,reserve_rate,operation_reserve,is_holiday,day_type
2024-01-01 00:00:00,61289.6,101018.0,101018.0,39728.5,64.821,10373.7,True,2
2024-01-01 00:05:00,60807.1,100924.0,100924.0,40116.7,65.9737,10716.7,True,2
2024-01-01 00:10:00,60193.8,100911.0,100911.0,40717.5,67.644,11282.5,True,2
2024-01-01 00:15:00,60129.8,100887.0,100887.0,40757.7,67.7828,10900.9,True,2
2024-01-01 00:20:00,59641.9,100864.0,100864.0,41221.9,69.1156,11528.7,True,2
2024-01-01 00:25:00,59665.4,100868.0,100868.0,41202.8,69.0565,11364.1,True,2
2024-01-01 00:30:00,59475.3,100852.0,100852.0,41376.5,69.5692,11246.7,True,2
2024-01-01 00:35:00,59210.5,100846.0,100846.0,41635.4,70.3176,11047.5,True,2
2024-01-01 00:40:00,58854.1,100849.0,100849.0,41994.5,71.3536,11137.3,True,2
2024-01-01 00:45:00,58852.1,100849.0,100849.0,41997.0,71.3603,11198.1,True,2
2024-01-01 00:50:00,58610.5,100833.0,100833.0,42222.8,72.0397,11362.4,True,2
2024-01-01 00:55:00,58368.4,100803.0,100803.0,42434.9,72.7018,11220.6,True,2
2024-01-01 01:00:00,58104.2,100825.0,100825.0,42720.8,73.5246,11069.4,True,2
2024-01-01 01:05:00,57714.0,100919.0,100919.0,43204.9,74.8603,11584.1,True,2
2024-01-01 01:10:00,57770.8,100885.0,100885.0,43114.6,74.6304,11064.7,True,2
2024-01-01 01:15:00,57665.9,100872.0,100872.0,43205.9,74.9245,11072.0,True,2
2024-01-01 01:20:00,57467.2,100828.0,100828.0,43360.3,75.4523,10664.0,True,2
2024-01-01 01:25:00,56996.5,100819.0,100819.0,43822.3,76.886,10758.6,True,2
2024-01-01 01:30:00,56874.1,100813.0,100813.0,43939.4,77.2574,10618.4,True,2
2024-01-01 01:35:00,56714.6,100805.0,100805.0,44090.1,77.7402,10688.0,True,2
2024-01-01 01:40:00,56770.0,100810.0,100810.0,44039.6,77.5754,10366.3,True,2
2024-01-01 01:45:00,56647.9,100801.0,100801.0,44153.6,77.944,10422.0,True,2
2024-01-01 01:50:00,56013.7,100795.0,100795.0,44781.2,79.9468,10941.2,True,2
2024-01-01 01:55:00,56030.9,100799.0,100799.0,44768.0,79.8988,10600.9,True,2
2024-01-01 02:00:00,56080.6,100759.0,100759.0,44678.8,79.6689,10422.1,True,2
2024-01-01 02:05:00,55872.7,100828.0,100828.0,44954.8,80.4592,10606.9,True,2
2024-01-01 02:10:00,55665.9,100829.0,100829.0,45163.3,81.1328,10870.0,True,2
2024-01-01 02:15:00,55736.9,100781.0,100781.0,45044.2,80.8158,10599.6,True,2
2024-01-01 02:20:00,55349.2,100794.0,100794.0,45444.5,82.1051,11044.9,True,2
2024-01-01 02:25:00,55315.9,101067.0,101067.0,45751.5,82.7096,11288.4,True,2
2024-01-01 02:30:00,55329.5,100927.0,100927.0,45597.9,82.4115,10929.0,True,2
2024-01-01 02:35:00,55442.7,100925.0,100925.0,45482.4,82.0349,10806.4,True,2
2024-01-01 02:40:00,55021.8,100906.0,100906.0,45884.7,83.3937,10990.7,True,2
2024-01-01 02:45:00,55142.5,100896.0,100896.0,45753.9,82.9739,11096.7,True,2
2024-01-01 02:50:00,54846.9,100895.0,100895.0,46048.5,83.9584,11417.2,True,2
2024-01-01 02:55:00,54902.1,100898.0,100898.0,45995.5,83.7773,11334.2,True,2
2024-01-01 03:00:00,54902.1,100875.0,100875.0,45972.8,83.736,11244.9,True,2
2024-01-01 03:05:00,54837.5,100415.0,100415.0,45577.9,83.1144,10950.1,True,2
2024-01-01 03:10:00,54592.8,100404.0,100404.0,45811.5,83.9149,11172.0,True,2
2024-01-01 03:15:00,54511.4,100348.0,100348.0,45836.7,84.0863,11343.1,True,2
2024-01-01 03:20:00,54599.7,100349.0,100349.0,45749.3,83.7903,11338.5,True,2
2024-01-01 03:25:00,54423.0,100339.0,100339.0,45916.2,84.3692,11476.8,True,2
2024-01-01 03:30:00,54316.3,100321.0,100321.0,46005.0,84.6983,11532.3,True,2
2024-01-01 03:35:00,54383.4,100321.0,100321.0,45937.4,84.4696,11467.3,True,2
2024-01-01 03:40:00,54414.8,100317.0,100317.0,45902.3,84.3562,11469.9,True,2
2024-01-01 03:45:00,54453.3,99947.0,99947.0,45493.7,83.5462,11384.0,True,2
2024-01-01 03:50:00,54476.4,99947.2,99947.2,45470.8,83.4687,11319.8,True,2
2024-01-01 03:55:00,54406.7,99946.8,99946.8,45540.0,83.7029,11393.1,True,2
2024-01-01 04:00:00,54239.2,99936.4,99936.4,45697.2,84.2512,11577.9,True,2
2024-01-01 04:05:00,54471.6,99511.9,99511.9,45040.3,82.6858,11322.6,True,2
2024-01-01 04:10:00,54484.8,99516.2,99516.2,45031.3,82.6493,11369.0,True,2
2024-01-01 04:15:00,54149.7,99472.9,99472.9,45323.2,83.6999,11659.1,True,2
2024-01-01 04:20:00,54251.2,99482.6,99482.6,45231.3,83.3738,11585.5,True,2
2024-01-01 04:25:00,54410.3,99480.1,99480.1,45069.9,82.8334,11392.7,True,2
2024-01-01 04:30:00,54624.9,99475.6,99475.6,44850.7,82.1066,11186.3,True,2
2024-01-01 04:35:00,54849.8,99462.5,99462.5,44612.7,81.3361,11010.8,True,2
2024-01-01 04:40:00,54795.6,99462.7,99462.7,44667.0,81.5157,11029.9,True,2
2024-01-01 04:45:00,54657.0,99446.9,99446.9,44789.8,81.9471,11173.3,True,2
2024-01-01 04:50:00,54568.0,99458.0,99458.0,44890.0,82.2643,11332.1,True,2
2024-01-01 04:55:00,54602.3,99464.3,99464.3,44862.0,82.1613,11291.5,True,2
2024-01-01 05:00:00,54861.4,99449.4,99449.4,44588.0,81.274,11052.3,True,2
2024-01-01 05:05:00,54936.2,99520.2,99520.2,44584.0,81.1559,11025.5,True,2
2024-01-01 05:10:00,55053.0,99547.6,99547.6,44494.6,80.8215,10983.2,True,2
2024-01-01 05:15:00,55085.6,99564.3,99564.3,44478.8,80.7449,11056.8,True,2
2024-01-01 05:20:00,55005.3,99580.0,99580.0,44574.7,81.037,11152.7,True,2
2024-01-01 05:25:00,54895.6,99597.0,99597.0,44701.4,81.4298,11262.9,True,2
2024-01-01 05:30:00,55273.6,99594.6,99594.6,44321.0,80.1847,10991.8,True,2
2024-01-01 05:35:00,55373.8,99592.6,99592.6,44218.8,79.855,10917.3,True,2
2024-01-01 05:40:00,55315.2,99599.7,99599.7,44284.5,80.0585,11048.7,True,2
2024-01-01 05:45:00,55558.1,99957.1,99957.1,44399.0,79.9145,10996.9,True,2
2024-01-01 05:50:00,55151.5,99979.0,99979.0,44827.5,81.2807,11520.6,True,2
2024-01-01 05:55:00,55481.8,99975.5,99975.5,44493.7,80.1952,11298.0,True,2
2024-01-01 06:00:00,55404.6,99970.2,99970.2,44565.7,80.4369,11453.7,True,2
2024-01-01 06:05:00,55939.3,100044.0,100044.0,44105.1,78.8445,11048.2,True,2
2024-01-01 06:10:00,56089.3,100047.0,100047.0,43957.8,78.3712,11073.6,True,2
2024-01-01 06:15:00,56126.1,100015.0,100015.0,43888.5,78.1961,11239.1,True,2
2024-01-01 06:20:00,56010.3,100025.0,100025.0,44015.1,78.584,11361.4,True,2
2024-01-01 06:25:00,55996.4,100024.0,100024.0,44027.9,78.6262,11022.6,True,2
2024-01-01 06:30:00,56329.0,100030.0,100030.0,43701.3,77.5822,11392.9,True,2
2024-01-01 06:35:00,56317.5,100033.0,100033.0,43716.0,77.6241,11551.3,True,2
2024-01-01 06:40:00,56361.7,100036.0,100036.0,43673.9,77.4886,11860.9,True,2
2024-01-01 06:45:00,56442.5,100037.0,100037.0,43594.9,77.2377,11885.1,True,2
2024-01-01 06:50:00,56397.7,100036.0,100036.0,43638.5,77.3764,12131.7,True,2
2024-01-01 06:55:00,56535.4,100048.0,100048.0,43512.2,76.9645,12086.7,True,2
2024-01-01 07:00:00,56453.9,100054.0,100054.0,43600.3,77.2318,12580.1,True,2
2024-01-01 07:05:00,56776.7,100106.0,100106.0,43329.1,76.3149,12493.7,True,2
2024-01-01 07:10:00,56823.2,100059.0,100059.0,43236.2,76.0891,12591.7,True,2
2024-01-01 07:15:00,56611.1,100058.0,100058.0,43446.8,76.7462,12368.5,True,2
2024-01-01 07:20:00,56673.6,100021.0,100021.0,43347.7,76.4866,12485.7,True,2
2024-01-01 07:25:00,56658.7,100021.0,100021.0,43362.1,76.5321,12542.4,True,2
2024-01-01 07:30:00,56900.7,100029.0,100029.0,43128.3,75.7957,12357.9,True,2
2024-01-01 07:35:00,56905.3,100034.0,100034.0,43128.9,75.7906,12436.1,True,2
2024-01-01 07:40:00,56692.9,100031.0,100031.0,43338.5,76.4442,12637.5,True,2
2024-01-01 07:45:00,56748.4,100024.0,100024.0,43275.6,76.2589,12928.6,True,2
2024-01-01 07:50:00,57090.9,100024.0,100024.0,42933.0,75.2011,12657.4,True,2
2024-01-01 07:55:00,56899.6,100027.0,100027.0,43127.2,75.7953,12886.6,True,2
2024-01-01 08:00:00,56971.0,100039.0,100039.0,43068.2,75.5967,12843.8,True,2
2024-01-01 08:05:00,56777.5,99075.8,99075.8,42298.3,74.4983,12346.7,True,2
2024-01-01 08:10:00,56862.6,99090.9,99090.9,42228.2,74.2635,12465.2,True,2
2024-01-01 08:15:00,56858.0,99129.0,99129.0,42270.9,74.3447,12456.4,True,2
2024-01-01 08:20:00,56740.6,99158.7,99158.7,42418.1,74.758,12580.4,True,2
2024-01-01 08:25:00,56696.7,99199.3,99199.3,42502.6,74.9648,12677.4,True,2
2024-01-01 08:30:00,56783.0,99240.4,99240.4,42457.4,74.7713,12367.6,True,2
2024-01-01 08:35:00,56889.4,99290.9,99290.9,42401.6,74.5333,12250.0,True,2
2024-01-01 08:40:00,56692.8,99275.4,99275.4,42582.6,75.111,12413.2,True,2
2024-01-01 08:45:00,56488.8,99312.2,99312.2,42823.4,75.8088,12650.5,True,2
2024-01-01 08:50:00,56147.3,99372.7,99372.7,43215.2,76.9536,12984.0,True,2
2024-01-01 08:55:00,56032.6,99431.2,99431.2,43365.5,77.3476,12911.0,True,2
2024-01-01 09:00:00,55802.9,99487.7,99487.7,43262.0,76.9435,13136.1,True,2
2024-01-01 09:05:00,55533.1,99542.9,99542.9,43583.2,77.8831,13635.7,True,2
2024-01-01 09:10:00,55308.9,99654.7,99654.7,43908.8,78.7659,13768.4,True,2
2024-01-01 09:15:00,55182.6,99778.2,99778.2,43844.0,78.3848,13158.0,True,2
2024-01-01 09:20:00,54962.5,99870.1,99870.1,43894.6,78.4177,13073.4,True,2
2024-01-01 09:25:00,54606.2,99939.2,99939.2,43953.5,78.5084,13184.0,True,2
2024-01-01 09:30:00,54463.5,100008.0,100008.0,44160.7,79.0746,13417.2,True,2
2024-01-01 09:35:00,54404.2,100327.0,100327.0,44532.4,79.8141,13932.8,True,2
2024-01-01 09:40:00,54351.2,99975.1,99975.1,43948.7,78.443,13659.1,True,2
2024-01-01 09:45:00,54042.4,100050.0,100050.0,44025.4,78.5826,13755.5,True,2
2024-01-01 09:50:00,53831.1,99525.5,99525.5,43398.6,77.3222,13323.6,True,2
2024-01-01 09:55:00,53762.3,99571.9,99571.9,43508.3,77.6053,13414.3,True,2
2024-01-01 10:00:00,53554.9,99646.6,99646.6,43787.4,78.3889,13289.9,True,2
2024-01-01 10:05:00,53676.6,99538.2,99538.2,43560.6,77.818,12809.0,True,2
2024-01-01 10:10:00,53342.1,99616.9,99616.9,43968.6,79.0116,12738.2,True,2
2024-01-01 10:15:00,53539.1,99720.3,99720.3,43883.5,78.5924,12924.4,True,2
2024-01-01 10:20:00,53212.4,99734.8,99734.8,44225.1,79.6708,13110.2,True,2
2024-01-01 10:25:00,53113.0,99762.2,99762.2,44348.7,80.0323,13183.6,True,2
2024-01-01 10:30:00,52724.4,99852.4,99852.4,44830.1,81.4762,13254.7,True,2
2024-01-01 10:35:00,52555.1,99904.7,99904.7,45050.7,82.1285,13115.8,True,2
2024-01-01 10:40:00,52679.1,99984.2,99984.2,45010.3,81.8757,12859.5,True,2
2024-01-01 10:45:00,52624.1,100030.0,100030.0,45113.1,82.1478,12940.0,True,2
2024-01-01 10:50:00,52331.3,100060.0,100060.0,45430.5,83.1613,13340.0,True,2
2024-01-01 10:55:00,52336.9,100094.0,100094.0,45460.2,83.2094,13418.3,True,2
2024-01-01 11:00:00,52133.1,100180.0,100180.0,45748.2,84.0467,13484.3,True,2
2024-01-01 11:05:00,51973.4,100001.0,100001.0,45731.2,84.2663,13361.3,True,2
2024-01-01 11:10:00,51936.4,100031.0,100031.0,45607.1,83.7996,13185.4,True,2
2024-01-01 11:15:00,51512.1,100111.0,100111.0,46095.2,85.3368,13694.4,True,2
2024-01-01 11:20:00,51590.2,100170.0,100170.0,46080.4,85.1935,13647.4,True,2
2024-01-01 11:25:00,51645.6,100225.0,100225.0,46048.8,84.9984,13606.4,True,2
2024-01-01 11:30:00,51321.0,100214.0,100214.0,46019.3,84.9154,13638.5,True,2
2024-01-01 11:35:00,51471.9,100251.0,100251.0,45910.2,84.4865,13631.3,True,2
2024-01-01 11:40:00,51108.6,100257.0,100257.0,46270.4,85.7075,13968.5,True,2
2024-01-01 11:45:00,51057.2,100257.0,100257.0,46329.6,85.9105,13827.6,True,2
2024-01-01 11:50:00,51218.7,100225.0,100225.0,46134.4,85.2902,13686.6,True,2
2024-01-01 11:55:00,50936.1,100186.0,100186.0,46058.4,85.0927,13676.3,True,2
2024-01-01 12:00:00,50867.9,100210.0,100210.0,46144.4,85.3482,13399.6,True,2
2024-01-01 12:05:00,51062.8,100184.0,100184.0,45936.1,84.6773,13261.8,True,2
2024-01-01 12:10:00,51031.3,100133.0,100133.0,45909.6,84.6675,13428.8,True,2
2024-01-01 12:15:00,50862.5,100147.0,100147.0,46096.2,85.2834,13385.9,True,2
2024-01-01 12:20:00,50796.5,100194.0,100194.0,46178.2,85.4907,13843.1,True,2
2024-01-01 12:25:00,50642.6,100261.0,100261.0,46169.3,85.3532,13524.5,True,2
2024-01-01 12:30:00,50874.2,100335.0,100335.0,46020.4,84.7288,13384.4,True,2
2024-01-01 12:35:00,50859.4,100348.0,100348.0,46046.2,84.7973,13418.7,True,2
2024-01-01 12:40:00,50896.8,100357.0,100357.0,46025.8,84.7128,13379.6,True,2
2024-01-01 12:45:00,50674.7,100342.0,100342.0,46224.4,85.4142,13382.1,True,2
2024-01-01 12:50:00,50726.1,100292.0,100292.0,46128.1,85.1638,13326.2,True,2
2024-01-01 12:55:00,50809.4,100227.0,100227.0,45983.6,84.7721,13455.3,True,2
2024-01-01 13:00:00,50849.6,100258.0,100258.0,45973.4,84.6892,13346.5,True,2
2024-01-01 13:05:00,50880.0,100232.0,100232.0,45919.3,84.5465,13610.7,True,2
2024-01-01 13:10:00,51071.0,100150.0,100150.0,45655.0,83.7776,13117.9,True,2
2024-01-01 13:15:00,51397.3,100239.0,100239.0,45424.7,82.87,13154.7,True,2
2024-01-01 13:20:00,51462.6,100233.0,100233.0,45344.2,82.6111,12950.5,True,2
2024-01-01 13:25:00,51266.0,100225.0,100225.0,45527.6,83.2359,13218.9,True,2
2024-01-01 13:30:00,51381.0,100264.0,100264.0,45457.9,82.9439,13372.7,True,2
2024-01-01 13:35:00,51651.6,100216.0,100216.0,45152.1,81.999,12885.5,True,2
2024-01-01 13:40:00,51810.2,100169.0,100169.0,44952.4,81.4103,12699.3,True,2
2024-01-01 13:45:00,52034.7,100163.0,100163.0,45032.4,81.6835,12594.1,True,2
2024-01-01 13:50:00,52327.8,100143.0,100143.0,45091.0,81.9056,12123.1,True,2
2024-01-01 13:55:00,52609.3,100046.0,100046.0,44714.9,80.8137,12173.6,True,2
2024-01-01 14:00:00,52446.6,99966.2,99966.2,44792.8,81.1857,12238.2,True,2
2024-01-01 14:05:00,52757.8,99802.7,99802.7,44329.7,79.9123,12122.9,True,2
2024-01-01 14:10:00,52967.1,99792.0,99792.0,44106.5,79.2065,12199.0,True,2
2024-01-01 14:15:00,53128.3,99753.3,99753.3,43908.7,78.6267,11852.6,True,2
2024-01-01 14:20:00,53383.4,99711.8,99711.8,43610.6,77.7355,11721.7,True,2
2024-01-01 14:25:00,53367.9,99639.6,99639.6,43877.5,78.6871,11973.9,True,2
2024-01-01 14:30:00,53574.9,99568.5,99568.5,43602.4,77.9085,11777.1,True,2
2024-01-01 14:35:00,53645.0,99491.5,99491.5,43454.2,77.5451,12514.9,True,2
2024-01-01 14:40:00,53656.1,99381.1,99381.1,43326.5,77.2934,12780.1,True,2
2024-01-01 14:45:00,54160.6,99259.0,99259.0,42706.2,75.5155,12399.5,True,2
2024-01-01 14:50:00,54560.6,99157.6,99157.6,42578.4,75.2546,12129.2,True,2
2024-01-01 14:55:00,54727.1,99104.5,99104.5,42357.0,74.6412,12259.6,True,2
2024-01-01 15:00:00,54961.6,99045.2,99045.2,42068.8,73.8354,12123.6,True,2
2024-01-01 15:05:00,54643.9,99550.9,99550.9,42886.6,75.6852,12679.9,True,2
2024-01-01 15:10:00,55027.0,99496.7,99496.7,42454.1,74.4253,12389.1,True,2
2024-01-01 15:15:00,55081.5,99535.1,99535.1,42439.3,74.33,12639.8,True,2
2024-01-01 15:20:00,55605.3,99513.1,99513.1,41899.4,72.7245,12249.8,True,2
2024-01-01 15:25:00,55859.3,99475.0,99475.0,41922.1,72.841,12610.5,True,2
2024-01-01 15:30:00,56047.4,99434.3,99434.3,41695.5,72.214,13294.1,True,2
2024-01-01 15:35:00,56026.3,99383.8,99383.8,41918.2,72.9449,13674.5,True,2
2024-01-01 15:40:00,56200.8,99329.1,99329.1,41695.5,72.3458,13906.3,True,2
2024-01-01 15:45:00,56668.9,99301.0,99301.0,41455.4,71.6656,13448.8,True,2
2024-01-01 15:50:00,56940.8,99243.4,99243.4,41380.8,71.5155,13518.9,True,2
2024-01-01 15:55:00,57329.6,99158.2,99158.2,40908.3,70.2288,13294.6,True,2
2024-01-01 16:00:00,57320.2,99066.3,99066.3,41022.0,70.6737,13204.9,True,2
2024-01-01 16:05:00,57223.5,99648.7,99648.7,41702.1,71.9665,13831.1,True,2
2024-01-01 16:10:00,57487.2,99500.2,99500.2,41293.0,70.9414,13653.2,True,2
2024-01-01 16:15:00,57880.7,99690.6,99690.6,41393.6,71.0047,13721.4,True,2
2024-01-01 16:20:00,58122.0,99728.9,99728.9,41191.9,70.3689,13793.4,True,2
2024-01-01 16:25:00,58385.6,99698.6,99698.6,40896.4,69.549,13585.3,True,2
2024-01-01 16:30:00,58516.6,99653.5,99653.5,40720.2,69.0953,13867.6,True,2
2024-01-01 16:35:00,58678.8,99587.8,99587.8,40492.8,68.5217,13714.7,True,2
2024-01-01 16:40:00,58936.7,99532.6,99532.6,40180.8,67.6994,13541.9,True,2
2024-01-01 16:45:00,59378.4,99485.0,99485.0,40106.6,67.5441,13445.1,True,2
2024-01-01 16:50:00,59426.1,99432.2,99432.2,40006.1,67.3206,13326.3,True,2
2024-01-01 16:55:00,59907.0,99383.1,99383.1,39476.1,65.8957,12794.1,True,2
2024-01-01 17:00:00,60010.7,99342.0,99342.0,39331.4,65.5406,12709.4,True,2
2024-01-01 17:05:00,60496.8,99434.3,99434.3,38937.5,64.363,12799.9,True,2
2024-01-01 17:10:00,60731.7,99397.4,99397.4,38665.7,63.6664,12257.8,True,2
2024-01-01 17:15:00,60954.6,99397.3,99397.3,38442.7,63.0677,12087.7,True,2
2024-01-01 17:20:00,61312.1,99493.6,99493.6,38181.5,62.274,11694.4,True,2
2024-01-01 17:25:00,61507.8,99493.0,99493.0,37985.2,61.7567,11651.6,True,2
2024-01-01 17:30:00,61785.5,99487.1,99487.1,37701.6,61.0201,12079.2,True,2
2024-01-01 17:35:00,62257.9,99468.4,99468.4,37210.5,59.7682,11548.0,True,2
2024-01-01 17:40:00,62643.2,99458.3,99458.3,36815.1,58.7695,11504.6,True,2
2024-01-01 17:45:00,62872.1,99478.5,99478.5,36606.4,58.2236,11311.2,True,2
2024-01-01 17:50:00,63037.3,99489.4,99489.4,36452.2,57.8264,11041.0,True,2
2024-01-01 17:55:00,63066.8,99490.1,99490.1,36423.3,57.7536,11109.4,True,2
2024-01-01 18:00:00,63096.6,99482.2,99482.2,36385.5,57.6664,11033.9,True,2
2024-01-01 18:05:00,62788.7,99657.9,99657.9,36869.2,58.7195,11518.4,True,2
2024-01-01 18:10:00,63118.0,99661.0,99661.0,36543.0,57.8962,11265.0,True,2
2024-01-01 18:15:00,63087.8,99713.1,99713.1,36625.3,58.0546,11554.8,True,2
2024-01-01 18:20:00,63012.6,99746.4,99746.4,36733.8,58.2959,11899.7,True,2
2024-01-01 18:25:00,63192.3,99744.8,99744.8,36552.6,57.8434,11703.4,True,2
2024-01-01 18:30:00,63496.2,99734.8,99734.8,36238.6,57.0722,11360.1,True,2
2024-01-01 18:35:00,63221.3,99724.3,99724.3,36502.9,57.7383,11810.9,True,2
2024-01-01 18:40:00,63199.4,99720.5,99720.5,36521.2,57.7872,11859.5,True,2
2024-01-01 18:45:00,63177.6,99721.3,99721.3,36543.7,57.8428,12386.6,True,2
2024-01-01 18:50:00,63193.2,99699.3,99699.3,36506.1,57.7689,12395.0,True,2
2024-01-01 18:55:00,63016.4,99668.1,99668.1,36651.7,58.1621,12043.9,True,2
2024-01-01 19:00:00,62939.8,99652.5,99652.5,36712.7,58.3299,12157.6,True,2
2024-01-01 19:05:00,62967.9,100510.0,100510.0,37542.1,59.621,12511.4,True,2
2024-01-01 19:10:00,62950.8,100489.0,100489.0,37538.4,59.6314,12221.7,True,2
2024-01-01 19:15:00,62931.6,100478.0,100478.0,37546.1,59.6617,12151.9,True,2
2024-01-01 19:20:00,62821.0,100453.0,100453.0,37631.8,59.9032,12131.1,True,2
2024-01-01 19:25:00,62967.2,100394.0,100394.0,37426.7,59.4384,11825.1,True,2
2024-01-01 19:30:00,63235.7,100371.0,100371.0,37135.2,58.7251,11145.2,True,2
2024-01-01 19:35:00,63035.0,100349.0,100349.0,37314.1,59.1959,11358.2,True,2
2024-01-01 19:40:00,63063.1,100303.0,100303.0,37239.6,59.0513,11050.4,True,2
2024-01-01 19:45:00,63012.6,100277.0,100277.0,37263.9,59.1373,10960.9,True,2
2024-01-01 19:50:00,62709.0,100252.0,100252.0,37542.5,59.8678,11205.6,True,2
2024-01-01 19:55:00,62812.6,100227.0,100227.0,37414.1,59.5647,11212.8,True,2
2024-01-01 20:00:00,62639.0,100210.0,100210.0,37571.0,59.9802,11276.0,True,2
2024-01-01 20:05:00,62363.1,100209.0,100209.0,37846.2,60.6868,11085.6,True,2
2024-01-01 20:10:00,62257.5,100203.0,100203.0,37945.1,60.9486,11022.4,True,2
2024-01-01 20:15:00,62243.7,100202.0,100202.0,37958.1,60.983,10770.5,True,2
2024-01-01 20:20:00,62166.7,100179.0,100179.0,38012.6,61.1463,10599.0,True,2
2024-01-01 20:25:00,62460.6,100175.0,100175.0,37714.1,60.3806,10317.3,True,2
2024-01-01 20:30:00,62254.5,100159.0,100159.0,37904.6,60.8865,10567.3,True,2
2024-01-01 20:35:00,62412.2,100160.0,100160.0,37747.9,60.4816,10645.6,True,2
2024-01-01 20:40:00,62204.0,100154.0,100154.0,37950.3,61.0095,10881.5,True,2
2024-01-01 20:45:00,62252.6,100150.0,100150.0,37897.7,60.8773,10859.7,True,2
2024-01-01 20:50:00,62272.0,100141.0,100141.0,37869.1,60.8125,10760.9,True,2
2024-01-01 20:55:00,61805.3,100143.0,100143.0,38337.3,62.0292,11272.1,True,2
2024-01-01 21:00:00,61735.6,100139.0,100139.0,38403.8,62.2069,11355.8,True,2
2024-01-01 21:05:00,61466.3,100186.0,100186.0,38719.2,62.9926,11798.5,True,2
2024-01-01 21:10:00,61428.8,100163.0,100163.0,38734.4,63.0558,11697.9,True,2
2024-01-01 21:15:00,61337.8,100155.0,100155.0,38816.8,63.2837,11807.4,True,2
2024-01-01 21:20:00,61455.2,100157.0,100157.0,38701.6,62.9753,11756.1,True,2
2024-01-01 21:25:00,61197.4,100141.0,100141.0,38943.3,63.6355,11942.5,True,2
2024-01-01 21:30:00,61145.1,100127.0,100127.0,38981.9,63.7532,12028.3,True,2
2024-01-01 21:35:00,60753.9,100121.0,100121.0,39367.4,64.7982,12430.3,True,2
2024-01-01 21:40:00,60962.7,100118.0,100118.0,39155.2,64.2282,12230.1,True,2
2024-01-01 21:45:00,60904.1,100109.0,100109.0,39205.0,64.3717,12176.9,True,2
2024-01-01 21:50:00,61102.9,100119.0,100119.0,39016.3,63.8534,11951.8,True,2
2024-01-01 21:55:00,60914.5,100109.0,100109.0,39194.4,64.3433,12072.0,True,2
2024-01-01 22:00:00,61241.8,100113.0,100113.0,38871.2,63.4716,11851.7,True,2
2024-01-01 22:05:00,61251.5,100112.0,100112.0,38860.6,63.4443,11781.9,True,2
2024-01-01 22:10:00,61496.1,100109.0,100109.0,38612.6,62.7887,11373.3,True,2
2024-01-01 22:15:00,61180.8,100094.0,100094.0,38913.5,63.6042,11873.9,True,2
2024-01-01 22:20:00,61136.4,100097.0,100097.0,38960.3,63.7269,11604.2,True,2
2024-01-01 22:25:00,61235.6,100046.0,100046.0,38810.7,63.3794,11909.5,True,2
2024-01-01 22:30:00,60915.2,100054.0,100054.0,39138.9,64.2515,12201.1,True,2
2024-01-01 22:35:00,60701.8,100074.0,100074.0,39372.5,64.8621,12328.1,True,2
2024-01-01 22:40:00,60808.0,100092.0,100092.0,39283.9,64.6031,12188.5,True,2
2024-01-01 22:45:00,60761.5,100099.0,100099.0,39337.8,64.7413,12252.6,True,2
2024-01-01 22:50:00,60691.3,100090.0,100090.0,39399.0,64.9169,12359.0,True,2
2024-01-01 22:55:00,60896.2,100085.0,100085.0,39188.6,64.3531,12088.1,True,2
2024-01-01 23:00:00,61141.5,100100.0,100100.0,38958.9,63.7193,11900.5,True,2
2024-01-01 23:05:00,61293.9,99920.4,99920.4,38626.5,63.0185,11685.4,True,2
2024-01-01 23:10:00,61426.7,99916.6,99916.6,38489.9,62.66,11574.6,True,2
2024-01-01 23:15:00,61428.5,99903.6,99903.6,38475.2,62.6341,11641.2,True,2
2024-01-01 23:20:00,61228.8,99908.2,99908.2,38679.3,63.1718,11811.7,True,2
2024-01-01 23:25:00,61145.0,99900.6,99900.6,38755.6,63.3831,11950.0,True,2
2024-01-01 23:30:00,60878.8,99901.9,99901.9,39023.1,64.0996,11824.4,True,2
2024-01-01 23:35:00,60557.4,99901.3,99901.3,39343.9,64.9696,11241.1,True,2
2024-01-01 23:40:00,60446.5,99895.8,99895.8,39449.3,65.2631,11764.6,True,2
2024-01-01 23:45:00,60122.5,99895.9,99895.9,39773.4,66.154,11992.6,True,2
2024-01-01 23:50:00,59862.8,99887.1,99887.1,40024.3,66.86,12306.2,True,2
2024-01-01 23:55:00,59908.1,99891.1,99891.1,39983.0,66.7405,11982.9,True,2
2024-01-02 00:00:00,59558.6,99887.6,99887.6,40328.9,67.713,12030.9,False,0
2024-01-02 00:05:00,59295.3,100449.0,100449.0,41153.8,69.4048,12834.0,False,0
2024-01-02 00:10:00,59014.6,100450.0,100450.0,41435.2,70.2118,12669.7,False,0
2024-01-02 00:15:00,58701.9,100443.0,100443.0,41741.3,71.1073,13162.3,False,0
2024-01-02 00:20:00,58373.9,100429.0,100429.0,42055.4,72.0448,12992.1,False,0
2024-01-02 00:25:00,58221.8,100438.0,100438.0,42215.8,72.5086,12721.4,False,0
2024-01-02 00:30:00,57944.1,101125.0,101125.0,43180.8,74.5215,12988.8,False,0
2024-01-02 00:35:00,57579.5,101106.0,101106.0,43526.9,75.5944,13085.0,False,0
2024-01-02 00:40:00,57473.1,101107.0,101107.0,43633.9,75.9206,12944.0,False,0
